EAEA4448112 16  8  2  2 0 043 220011110011110000 0000000000
EAEA4448114 10 20  4  4 0 034 110011110011110000 0000000000
EAEA4451512 53 73       4 044   2011  1011  1001   0001  00
EAEA4451514 20 33  5  4 1 044 431011111011111001 1100011100
EAEA4451516 27 24  1  1 0 045 110011110011110000 0000000000
EAEA4452812 24 17  0  0 0 032 000011000011110000 1100001100
EAEA4452814 20  4  0  0 0 031 000011000011110010 3300101100
EAEA4503412 29 12  0  0 0 022 000011000011110021 1100111100
EAEA4503414 50 15  0  0 0 021 000011000011111110 4211101111
EAEA4503416  4  0  0  0 0 020 000010000011100111 1001111001
EAEA4504112 49 69 61 4512 444 852111111111111100 0000000000
EAEA4504114 31 46 22 16 6 045 642011111011111100 1001001001
EAEA4505712 20  8  8  8 0 042 220011110011110000 0000000000
EAEA4505716 25  0  0  0 0 010 000010000010000000 0000000000
EAEA4506212 12  6  3  3 0 032 220011110011110010 0000100000
EAEA4506214  1  2  0  0 0 011 000011000011110021 3300111100
EAEA4506216  3  0  0  0 0 020 000010000010000000 0000000000
EAEA4508512  9  2  0  0 0 041 000011000011000001 0000010000
EAEA4508514  8  1  0  0 0 031 000011000011000000 0000000000
EAEA4512516  4 10  2  2 0 012 110011110011110010 0000100000
EAEA4513314  0  0  0  0 0 000 000000000001000001 0000010000
EAEA4515812 38 16  4  4 0 043 220011110011110000 0000000000
EAEA4515814 20  8  2  2 0 042 110011110011110000 0000000000
EAEA4515816 19 10  0  0 0 032 000011000011000000 0000000000
EAEA4518614 80 67  8  7 1 045 541011111011111000 0000000000
EAEA4519414 31 39  0  0 0 035 000011000011111110 3111101111
EAEA4519416 21 31  0  0 0 034 000011000011000010 0000100000
EAEA4521412 13 12  0  0 0 043 000011000011000000 0000000000
EAEA4521416 17  0  0  0 0 020 000010000011000021 0000110000
EAEA4523612     4           4      1     1     0      0    
EAEA4523614  1  0  0  0 0 010 000010000011110014 2200111100
EAEA4523616  0  2  0  0 0 002 000001000001000000 0000000000
EAEA4524812 18 12  3  3 0 044 220011110011110000 0000000000
EAEA4524814 46 25 10 10 0 044 440011110011110000 0000000000
EAEA4524816 14  5  2  2 0 043 110011110011110000 0000000000
EAEA4526912 80  8  0  0 0 041 000011000011000000 0000000000
EAEA4526914 55 45  0  0 0 033 000011000011000010 0000100000
EAEA4526916 90  2  2  2 0 041 110011110011110000 0000000000
EAEA4527512 16 63  0  0 0 024 000011000011000000 0000000000
EAEA4527514 20 49  0  0 0 035 000011000011000010 0000100000
EAEA4527516  3 40  0  0 0 022 000011000011000000 0000000000
EAEA4528312 38 30 25 25 0 032 110011110011110000 1100001100
EAEA4528314 12 22  0  0 0 035 000011000011000000 0000000000
EAEA4528316 12 16  0  0 0 035 000011000011000000 0000000000
EAEA4530312  0  1  0  0 0 001 000001000011000010 0000100000
EAEA4530314  0  0  0  0 0 000 000000000000000000 0000000000
EAEA4530316  0  8  0  0 0 001 000001000011000010 0000100000
